stock_1,stock_2,stock_3,stock_4,stock_5,stock_6,stock_7,stock_8,stock_9,stock_10,stock_11,stock_12,stock_13,stock_14,stock_15,stock_16,stock_17,stock_18,stock_19,stock_20,stock_21,stock_22,stock_23,stock_24,stock_25,stock_26,stock_27,stock_28,stock_29,stock_30,Medians,target_1,target_2,target_3,target_4,target_5,target_6,target_7,target_8,target_9,target_10,target_11,target_12,target_13,target_14,target_15,target_16,target_17,target_18,target_19,target_20,target_21,target_22,target_23,target_24,target_25,target_26,target_27,target_28,target_29,target_30
-0.00561794113480818,-0.011111111111111072,-0.0037735275426052928,-0.01736111111111116,0.010729585197672975,0.00898866969557588,-0.01736111111111116,0.01318681318681314,-0.017499927549389116,0.00561797309883727,-0.004587147961204074,,,-0.010526303906397971,0.0,0.011049723756906049,-0.010869565217391353,-0.003125007061914653,0.008849202899145814,0.008928565179566972,,0.01555557250976558,0.010309287808743184,,-0.006172839506172867,-0.00655735219880027,0.0,-0.04166665200477859,0.0161943160394733,0.005524882837687928,-0.0015625035309573265,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,,,0.0,1.0,1.0,0.0,0.0,1.0,1.0,,1.0,1.0,,0.0,0.0,1.0,0.0,1.0,1.0
-0.016949150702089577,-0.011235955056179803,-0.0189394517378374,-0.007067137809187329,-0.01698506776348563,-0.017817254689850737,-0.007067137809187329,-0.015184381778741818,-0.012722652896850373,-0.027932938994344347,-0.041474679054609886,,,-0.015957480461799678,-0.04494315950912586,-0.013661202185792365,0.0,-0.034482710850834986,-0.021928953489073866,-0.008849551383231735,,-0.0065645346182101605,-0.010204090898840557,,-0.020703933747411973,0.003300279673963402,0.0,-0.002898555780078804,-0.027888476187284628,-0.00824184173576259,-0.014422791982267091,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,,0.0,0.0,1.0,1.0,0.0,0.0,1.0,,1.0,1.0,,0.0,1.0,1.0,1.0,0.0,1.0
0.0,0.0,0.03474903679624797,0.0,0.004319668740934146,0.011337870524740001,0.0,-0.0022026431718061845,0.02577314841829037,-0.005747121801544464,0.024038420029998786,,,0.0054054521233566355,0.0,0.013850415512465464,0.01098901098901095,-0.025974083569369033,0.0,-0.017857130359133833,,0.006607912488495016,0.010309287808743184,,0.0021141649048626032,-0.009868421547961082,-0.007905094822201919,0.020348872803434004,0.020491803599057556,-0.0027700409514637148,0.0010570824524313016,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,,1.0,1.0,,1.0,0.0,0.0,1.0,1.0,0.0
-0.01724137740605647,0.017045454545454586,-0.0037312865602456835,-0.03558718861209964,-0.021505447296225166,-0.02914806953302551,-0.03558718861209964,0.002207505518763808,0.012562880679619637,-0.002890207938337497,-0.05164320459587657,,,0.0,0.020588301783181162,0.002732240437158362,-0.048913043478260865,0.0066666818436804665,0.0493266425346548,-0.00909090261260237,,-0.004376384236335573,-0.005102007612488024,,0.014767932489451407,-0.003322208610976096,0.0,0.014244948438427718,0.012048238915872256,0.0,-0.0014451039691687484,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,,1.0,1.0,1.0,0.0,1.0,1.0,0.0,,0.0,0.0,,1.0,0.0,1.0,1.0,1.0,1.0
-0.005848027483425278,0.005586592178770999,-0.011235955056179803,-0.011070110701106972,0.006593494938419875,0.002309497690078599,-0.011070110701106972,-0.0022026431718061845,-0.014888391947769253,-0.002898511494423772,-0.04950486765093487,,,-0.04301080792307055,-0.002881980708360432,-0.032697547683923744,-0.02285714285714291,-0.01986752808486547,0.025641232530753122,-0.018348610657771047,,-0.008791242327008897,-0.015384666872693131,,-0.0020790020790020236,-0.020000000000000018,-0.011952235156241442,-0.0337078361816473,-0.003968268985800716,-0.011111153496636272,-0.011090632098871622,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,,1.0,0.0,,1.0,0.0,0.0,0.0,1.0,0.0
0.005882428084532876,0.022222222222222143,-0.007575815374201045,0.03980099502487566,-0.0021834789642780628,0.0023041762004660793,0.03980099502487566,-0.004415011037527616,0.0025188811805549882,-0.0029070114591526197,0.015624972490470679,,,0.0393258543896573,0.0,-0.0028169014084507005,0.005847953216374213,-0.020270247802366193,0.004166499437777693,0.009345787545854689,,0.002217345725094466,0.015625053109653342,,-0.018750000000000044,0.0068026951381139344,0.004032273061256086,0.029069726227602732,0.00398407888246699,-0.0028089460226743412,0.004008175971861538,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,1.0,0.0,0.0,1.0,0.0,1.0,1.0,,0.0,1.0,,0.0,1.0,1.0,1.0,0.0,0.0
0.011695830194005996,-0.010869565217391353,0.0,-0.00837320574162681,0.002188256977356584,-0.0022988791777769357,-0.00837320574162681,-0.0022172949002217113,0.005025104719401874,-0.0029154124228809586,-0.05641026696697071,,,-0.02162159769291483,0.01156001418587449,-0.005649717514124242,0.005813953488372103,0.031034482280922093,-0.029045677314086027,-0.009259252538793672,,0.002212355584805259,-0.015384666872693131,,0.01273885350318471,-0.010135135396368011,0.0,0.00564972762286664,0.03571426949533518,0.005633824308153512,-0.0011086474501108556,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,0.0,1.0,0.0,1.0,1.0,0.0,0.0,,1.0,0.0,,1.0,0.0,1.0,1.0,1.0,1.0
-0.023121349398018687,0.0,-0.011450382346255616,-0.024125452352231624,0.0,0.004608352400932159,-0.024125452352231624,-0.013333333333333308,-0.012499948249563686,0.03216367899021022,-0.08695654420438015,,,0.0,-0.0085706270876178,-0.022727272727272707,-0.017341040462427793,-0.04682277909886168,-0.008546667237401828,-0.028037454211758184,,-0.006622499825896577,-0.031249951718497093,,-0.008385744234800874,-0.010238908116439127,-0.01204816331556302,-0.025280854896292504,-0.007662864368440658,0.0028010776466118603,-0.011749272830909319,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,,1.0,0.0,,1.0,1.0,0.0,0.0,1.0,1.0
-0.01775147794418408,-0.005494505494505475,-0.011583012265416026,-0.028430160692212603,0.0,-0.009174425814634235,-0.028430160692212603,0.0022522522522523403,0.007594904867542773,0.022662944600534418,0.029761917113122704,,,0.0,0.008644717739642038,0.04941860465116288,-0.02352941176470591,-0.017543828736190092,0.00862034243567189,0.00961537827393899,,0.0,0.01612900653472593,,0.0021141649048626032,-0.010344827858361327,-0.004065055587154864,-0.014409246888682392,0.007722037292863915,0.0027933600823888405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,,0.0,1.0,1.0,0.0,0.0,1.0,1.0,,0.0,1.0,,1.0,0.0,0.0,0.0,1.0,1.0
-0.04216869073943297,-0.03867403314917128,-0.015624941326674247,0.0025445292620864812,-0.045851613281205905,-0.04629623927598325,0.0025445292620864812,-0.035955056179775235,-0.015075373598763209,-0.024930762998366607,0.0404624806892635,,,-0.033149241503236504,-0.011427907414053196,-0.04155124653739617,-0.012048192771084376,-0.07142858680144615,-0.017093402853611828,-0.028571409907734213,,-0.026666683620876763,-0.02645501109188264,,-0.02742616033755274,-0.0069686147169748525,-0.020408163265306145,-0.05847954245278697,-0.07279691918622422,-0.03064073097672182,-0.027046421979214752,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,,1.0,1.0,,0.0,1.0,1.0,0.0,0.0,0.0
0.03773590721027875,0.04597701149425282,0.03174600147065654,0.04060913705583746,0.020594966305141016,0.024271776204908724,0.04060913705583746,-0.004662004662004615,-0.00765302935580392,0.014204570372237324,-0.033333392020329145,,,0.017142894708370493,-0.008671154841588313,0.026011560693641522,0.0060975609756097615,0.0,-0.013044131897237299,0.019607829952119182,,0.011415525312999053,0.03804347168947442,,0.02386117136659438,0.007017517089843661,0.00833336407864893,0.018633573360646638,0.053718975044471984,0.005747148486326958,0.017888234034508566,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,0.0,1.0,,1.0,0.0,0.0,1.0,1.0,0.0
-0.006060683003508371,0.0,0.0,-0.017073170731707332,-0.0044843200555120255,-0.009478646886020625,-0.017073170731707332,0.016393442622950838,-0.010282794015896934,0.03361341775008997,-0.005747116667245478,,,0.014044901048358538,0.0,0.030985915492957705,-0.0060606060606061,0.0,0.013216530058544729,0.00961537827393899,,0.015801371896048355,0.00523556794236768,,0.006355932203389925,-0.0034843472333727643,0.0,0.030487761311047468,0.003921583587048083,0.02285712105887283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,,,1.0,0.0,1.0,0.0,0.0,1.0,1.0,,1.0,1.0,,1.0,0.0,0.0,1.0,1.0,1.0
-0.018292623620590143,-0.005494505494505475,-0.01923074045124762,-0.017369727047146455,-0.020270271185829802,-0.023923378471907508,-0.017369727047146455,0.004608294930875667,0.0,0.002709990371101645,-0.011560673876008232,,,-0.002770053177847953,-0.008745650174668662,0.0,-0.030487804878048808,-0.023076974780722903,-0.021739431391832986,-0.057142819815468315,,-0.028888871934678817,-0.031249951718497093,,-0.01473684210526316,-0.024475472428940548,-0.020661156394809477,-0.02071000234336884,-0.027343779394868317,0.0027933600823888405,-0.01876168203591888,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,1.0
-0.049689475840040465,-0.016574585635359074,-0.01960790297564341,-0.04166666666666663,-0.03218387879498685,-0.01960793718912679,-0.04166666666666663,-0.041284403669724745,-0.025974040338409332,-0.04864861174498125,-0.09941521804505338,,,-0.027777801850676243,-0.02352961758009864,-0.03551912568306015,-0.037735849056603765,-0.015747988529404067,0.022222536703859097,-0.058585857586119894,,-0.02517167665020348,-0.04301079041573519,,-0.02991452991452992,-0.03584232125231013,-0.046413516231891605,-0.02114807267530694,-0.07630520673246588,-0.03342620367507276,-0.034472664679066456,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,,,1.0,1.0,0.0,0.0,1.0,1.0,0.0,,1.0,0.0,,1.0,0.0,0.0,1.0,0.0,1.0
0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,,
0.0,,,,-0.09738714318623398,-0.049999938842764435,,,0.0,,,,,,-0.06325317148562626,,-0.019607843137254943,,0.0,,,,,,0.0,0.0,0.0,-0.02160497628390734,,,0.0,0.0,,,,0.0,0.0,,,0.0,,,,,,0.0,,0.0,,0.0,,,,,,0.0,0.0,0.0,0.0,,
0.0261438101424607,-0.016853932584269704,-0.012000000732421912,0.00922266139657446,0.10000001583243212,0.03157893889789043,0.00922266139657446,-0.03588516746411485,-0.09066666767604659,0.0,-0.058441595411695024,,,-0.022857118662405362,0.022508119849317554,-0.019830028328611915,0.020000000000000018,0.020000044995380772,-0.0652171810881167,0.05364803144415853,,0.021126797138869557,0.0393258370791274,,0.0,0.03345725001954847,0.022123893444138343,0.08201897503330313,0.05217394621475879,0.057636886340822535,0.020000022497690395,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,0.0,1.0,0.0,1.0,,1.0,1.0,,0.0,1.0,1.0,1.0,1.0,1.0
